Horodatage,Objet,Verdict,Rapport,Vérification Liens
2025-04-26 17:46:11,🐍 Welcome to Anaconda,Menace,"La menace suscitée dans ce message provient de plusieurs anomalies. En premier lieu, plusieurs liens dans le message redirigent vers des domaines anaconda.cloud qui ne sont pas les MX de anaconda.com et qui ne sont pas liés au serveur IP 104.18.36.244 qui héberge la page https://www.anaconda.com. Toutefois, les domaines anaconda.cloud MX et IP 104.18.36.244 sont associés à l'hôte tiercé links.anaconda.com, ce qui est inquiétant. Ensuite, l'adresse IP de links.anaconda.com (3.231.66.66) est celle du hôte Postmaster de Amazon Web Services (AWS) et n'est pas attachée à aucun domaine connu de la société Anaconda. Il semblerait donc que ce message agisse en phishing, en tentant de rediriger l'utilisateur vers des serveurs non sous la juridiction de la société Anaconda afin de collecter des informations personnelles et/ou de vehiculer un danger pour la sécurité de l'utilisateur.","Domaine: www.anaconda.com MX: Non | WHOIS: N/A, Créé: 1997-05-28 04:00:00 | IP: 104.16.32.241 Domaine: anaconda.cloud MX: aspmx.l.google.com., alt3.aspmx.l.google.com., alt4.aspmx.l.google.com., inbound-smtp.us-east-1.amazonaws.com., alt1.aspmx.l.google.com., alt2.aspmx.l.google.com. | WHOIS: Continuum Analytics Inc, Créé: 2016-02-17 19:55:35.331000 | IP: 104.18.36.244 Domaine: anaconda.cloud MX: aspmx.l.google.com., alt3.aspmx.l.google.com., alt4.aspmx.l.google.com., inbound-smtp.us-east-1.amazonaws.com., alt1.aspmx.l.google.com., alt2.aspmx.l.google.com. | WHOIS: Continuum Analytics Inc, Créé: 2016-02-17 19:55:35.331000 | IP: 104.18.36.244 Domaine: anaconda.cloud MX: aspmx.l.google.com., alt3.aspmx.l.google.com., alt4.aspmx.l.google.com., inbound-smtp.us-east-1.amazonaws.com., alt1.aspmx.l.google.com., alt2.aspmx.l.google.com. | WHOIS: Continuum Analytics Inc, Créé: 2016-02-17 19:55:35.331000 | IP: 104.18.36.244 Domaine: anaconda.cloud MX: aspmx.l.google.com., alt3.aspmx.l.google.com., alt4.aspmx.l.google.com., inbound-smtp.us-east-1.amazonaws.com., alt1.aspmx.l.google.com., alt2.aspmx.l.google.com. | WHOIS: Continuum Analytics Inc, Créé: 2016-02-17 19:55:35.331000 | IP: 104.18.36.244 Domaine: www.anaconda.com MX: Non | WHOIS: N/A, Créé: 1997-05-28 04:00:00 | IP: 104.16.32.241 Domaine: www.anaconda.com MX: Non | WHOIS: N/A, Créé: 1997-05-28 04:00:00 | IP: 104.16.32.241 Domaine: legal.anaconda.com MX: inbound-smtp.eu-west-1.amazonaws.com. | WHOIS: N/A, Créé: 1997-05-28 04:00:00 | IP: 104.16.191.158 Domaine: links.anaconda.com MX: Non | WHOIS: N/A, Créé: 1997-05-28 04:00:00 | IP: 3.231.66.66 Domaine: www.facebook.com MX: Non | WHOIS: Meta Platforms, Inc., Créé: 1997-03-29 05:00:00 | IP: 157.240.212.35 Domaine: twitter.com MX: alt2.aspmx.l.google.com., aspmx.l.google.com., alt3.aspmx.l.google.com., alt4.aspmx.l.google.com., alt1.aspmx.l.google.com. | WHOIS: Twitter, Inc., Créé: [datetime.datetime(2000, 1, 21, 16, 28, 17), datetime.datetime(2000, 1, 21, 11, 28, 17)] | IP: 172.66.0.227 Domaine: www.linkedin.com MX: Non | WHOIS: LinkedIn Corporation, Créé: [datetime.datetime(2002, 11, 2, 15, 38, 11), datetime.datetime(2002, 11, 2, 15, 38, 11, tzinfo=datetime.timezone.utc)] | IP: 104.18.41.41 Domaine: www.instagram.com MX: Non | WHOIS: Instagram LLC, Créé: 2004-06-04 13:37:18 | IP: 157.240.212.174 Domaine: www.youtube.com MX: Non | WHOIS: Google LLC, Créé: [datetime.datetime(2005, 2, 15, 5, 13, 12), datetime.datetime(2005, 2, 15, 5, 13, 12, tzinfo=datetime.timezone.utc)] | IP: 142.250.201.78 Domaine: discord.gg MX: alt1.aspmx.l.google.com., alt2.aspmx.l.google.com., aspmx.l.google.com., aspmx2.googlemail.com., aspmx3.googlemail.com. | WHOIS: N/A, Créé: 26th February 2015 at 22:52:30.894 | IP: 162.159.130.234"
2025-04-26 17:46:28,Équipes de la saison de Ligue 1 et de Première Ligue,Suspect,"Plusieurs liens sont présents dans le message, et ce n'est pas normal pour simplement recevoir des informations de Electronic Arts. Le domaine click.e.ea.com ne siège pas et n'est pas relié à Electronic Arts. En outre, la présence d’une liste de plusieurs liens inutilisés à un seul endroit de la chaîne de message (ce qui est connu sous le nom de « lien caché ou « lien transitoire ») est souvent un symptôme d'attaque de phishing.","Domaine: click.e.ea.com MX: Non | WHOIS: Electronic Arts Inc., Créé: [datetime.datetime(1993, 4, 14, 4, 0), datetime.datetime(1993, 4, 14, 0, 0, tzinfo=datetime.timezone(datetime.timedelta(days=-1, seconds=72000)))] | IP: 13.111.45.149 Domaine: click.e.ea.com MX: Non | WHOIS: Electronic Arts Inc., Créé: [datetime.datetime(1993, 4, 14, 4, 0), datetime.datetime(1993, 4, 14, 0, 0, tzinfo=datetime.timezone(datetime.timedelta(days=-1, seconds=72000)))] | IP: 13.111.45.149 Domaine: click.e.ea.com MX: Non | WHOIS: Electronic Arts Inc., Créé: [datetime.datetime(1993, 4, 14, 4, 0), datetime.datetime(1993, 4, 14, 0, 0, tzinfo=datetime.timezone(datetime.timedelta(days=-1, seconds=72000)))] | IP: 13.111.45.149 Domaine: click.e.ea.com MX: Non | WHOIS: Electronic Arts Inc., Créé: [datetime.datetime(1993, 4, 14, 4, 0), datetime.datetime(1993, 4, 14, 0, 0, tzinfo=datetime.timezone(datetime.timedelta(days=-1, seconds=72000)))] | IP: 13.111.45.149 Domaine: click.e.ea.com MX: Non | WHOIS: Electronic Arts Inc., Créé: [datetime.datetime(1993, 4, 14, 4, 0), datetime.datetime(1993, 4, 14, 0, 0, tzinfo=datetime.timezone(datetime.timedelta(days=-1, seconds=72000)))] | IP: 13.111.45.149 Domaine: click.e.ea.com MX: Non | WHOIS: Electronic Arts Inc., Créé: [datetime.datetime(1993, 4, 14, 4, 0), datetime.datetime(1993, 4, 14, 0, 0, tzinfo=datetime.timezone(datetime.timedelta(days=-1, seconds=72000)))] | IP: 13.111.45.149 Domaine: click.e.ea.com MX: Non | WHOIS: Electronic Arts Inc., Créé: [datetime.datetime(1993, 4, 14, 4, 0), datetime.datetime(1993, 4, 14, 0, 0, tzinfo=datetime.timezone(datetime.timedelta(days=-1, seconds=72000)))] | IP: 13.111.45.149 Domaine: click.e.ea.com MX: Non | WHOIS: Electronic Arts Inc., Créé: [datetime.datetime(1993, 4, 14, 4, 0), datetime.datetime(1993, 4, 14, 0, 0, tzinfo=datetime.timezone(datetime.timedelta(days=-1, seconds=72000)))] | IP: 13.111.45.149 Domaine: click.e.ea.com MX: Non | WHOIS: Electronic Arts Inc., Créé: [datetime.datetime(1993, 4, 14, 4, 0), datetime.datetime(1993, 4, 14, 0, 0, tzinfo=datetime.timezone(datetime.timedelta(days=-1, seconds=72000)))] | IP: 13.111.45.149 Domaine: click.e.ea.com MX: Non | WHOIS: Electronic Arts Inc., Créé: [datetime.datetime(1993, 4, 14, 4, 0), datetime.datetime(1993, 4, 14, 0, 0, tzinfo=datetime.timezone(datetime.timedelta(days=-1, seconds=72000)))] | IP: 13.111.45.149 Domaine: click.e.ea.com MX: Non | WHOIS: Electronic Arts Inc., Créé: [datetime.datetime(1993, 4, 14, 4, 0), datetime.datetime(1993, 4, 14, 0, 0, tzinfo=datetime.timezone(datetime.timedelta(days=-1, seconds=72000)))] | IP: 13.111.45.149 Domaine: click.e.ea.com MX: Non | WHOIS: Electronic Arts Inc., Créé: [datetime.datetime(1993, 4, 14, 4, 0), datetime.datetime(1993, 4, 14, 0, 0, tzinfo=datetime.timezone(datetime.timedelta(days=-1, seconds=72000)))] | IP: 13.111.45.149 Domaine: click.e.ea.com MX: Non | WHOIS: Electronic Arts Inc., Créé: [datetime.datetime(1993, 4, 14, 4, 0), datetime.datetime(1993, 4, 14, 0, 0, tzinfo=datetime.timezone(datetime.timedelta(days=-1, seconds=72000)))] | IP: 13.111.45.149 Domaine: click.e.ea.com MX: Non | WHOIS: Electronic Arts Inc., Créé: [datetime.datetime(1993, 4, 14, 4, 0), datetime.datetime(1993, 4, 14, 0, 0, tzinfo=datetime.timezone(datetime.timedelta(days=-1, seconds=72000)))] | IP: 13.111.45.149 Domaine: click.e.ea.com MX: Non | WHOIS: Electronic Arts Inc., Créé: [datetime.datetime(1993, 4, 14, 4, 0), datetime.datetime(1993, 4, 14, 0, 0, tzinfo=datetime.timezone(datetime.timedelta(days=-1, seconds=72000)))] | IP: 13.111.45.149 Domaine: click.e.ea.com MX: Non | WHOIS: Electronic Arts Inc., Créé: [datetime.datetime(1993, 4, 14, 4, 0), datetime.datetime(1993, 4, 14, 0, 0, tzinfo=datetime.timezone(datetime.timedelta(days=-1, seconds=72000)))] | IP: 13.111.45.149"
2025-04-26 17:47:46,Alerte de sécurité,Sûr,✅ Reconnu via hash dans la base des messages sûrs.,"Domaine: accounts.google.com MX: alt2.gmr-smtp-in.l.google.com., gmr-smtp-in.l.google.com., alt1.gmr-smtp-in.l.google.com., alt3.gmr-smtp-in.l.google.com., alt4.gmr-smtp-in.l.google.com. | WHOIS: Google LLC, Créé: [datetime.datetime(1997, 9, 15, 4, 0), datetime.datetime(1997, 9, 15, 7, 0, tzinfo=datetime.timezone.utc)] | IP: 64.233.166.84 Domaine: myaccount.google.com MX: Non | WHOIS: N/A, Créé: 1997-09-15 04:00:00 | IP: 74.125.71.84"
2025-04-26 17:47:48,Alerte de sécurité,Sûr,✅ Reconnu via hash dans la base des messages sûrs.,"Domaine: accounts.google.com MX: alt2.gmr-smtp-in.l.google.com., gmr-smtp-in.l.google.com., alt1.gmr-smtp-in.l.google.com., alt3.gmr-smtp-in.l.google.com., alt4.gmr-smtp-in.l.google.com. | WHOIS: Google LLC, Créé: [datetime.datetime(1997, 9, 15, 4, 0), datetime.datetime(1997, 9, 15, 7, 0, tzinfo=datetime.timezone.utc)] | IP: 64.233.166.84 Domaine: myaccount.google.com MX: Non | WHOIS: N/A, Créé: 1997-09-15 04:00:00 | IP: 74.125.71.84"
2025-04-26 17:47:49,Progress report! You did great 🥰,Sûr,✅ Reconnu via hash dans la base des messages sûrs.,
2025-04-26 17:50:29,🐍 Welcome to Anaconda,Menace,✅ Reconnu via hash dans la base des menaces.,"Domaine: www.anaconda.com MX: Non | WHOIS: N/A, Créé: 1997-05-28 04:00:00 | IP: 104.16.32.241 Domaine: anaconda.cloud MX: alt3.aspmx.l.google.com., alt4.aspmx.l.google.com., inbound-smtp.us-east-1.amazonaws.com., alt1.aspmx.l.google.com., alt2.aspmx.l.google.com., aspmx.l.google.com. | WHOIS: Continuum Analytics Inc, Créé: 2016-02-17 19:55:35.331000 | IP: 104.18.36.244 Domaine: anaconda.cloud MX: alt3.aspmx.l.google.com., alt4.aspmx.l.google.com., inbound-smtp.us-east-1.amazonaws.com., alt1.aspmx.l.google.com., alt2.aspmx.l.google.com., aspmx.l.google.com. | WHOIS: Continuum Analytics Inc, Créé: 2016-02-17 19:55:35.331000 | IP: 104.18.36.244 Domaine: anaconda.cloud MX: alt3.aspmx.l.google.com., alt4.aspmx.l.google.com., inbound-smtp.us-east-1.amazonaws.com., alt1.aspmx.l.google.com., alt2.aspmx.l.google.com., aspmx.l.google.com. | WHOIS: Continuum Analytics Inc, Créé: 2016-02-17 19:55:35.331000 | IP: 104.18.36.244 Domaine: anaconda.cloud MX: alt3.aspmx.l.google.com., alt4.aspmx.l.google.com., inbound-smtp.us-east-1.amazonaws.com., alt1.aspmx.l.google.com., alt2.aspmx.l.google.com., aspmx.l.google.com. | WHOIS: Continuum Analytics Inc, Créé: 2016-02-17 19:55:35.331000 | IP: 104.18.36.244 Domaine: www.anaconda.com MX: Non | WHOIS: Redacted for Privacy Purposes, Créé: 1997-05-28 04:00:00 | IP: 104.16.32.241 Domaine: www.anaconda.com MX: Non | WHOIS: N/A, Créé: 1997-05-28 04:00:00 | IP: 104.16.32.241 Domaine: legal.anaconda.com MX: inbound-smtp.eu-west-1.amazonaws.com. | WHOIS: N/A, Créé: 1997-05-28 04:00:00 | IP: 104.16.191.158 Domaine: links.anaconda.com MX: Non | WHOIS: N/A, Créé: 1997-05-28 04:00:00 | IP: 34.192.59.183 Domaine: www.facebook.com MX: Non | WHOIS: Meta Platforms, Inc., Créé: 1997-03-29 05:00:00 | IP: 157.240.212.35 Domaine: twitter.com MX: aspmx.l.google.com., alt3.aspmx.l.google.com., alt4.aspmx.l.google.com., alt1.aspmx.l.google.com., alt2.aspmx.l.google.com. | WHOIS: Twitter, Inc., Créé: [datetime.datetime(2000, 1, 21, 16, 28, 17), datetime.datetime(2000, 1, 21, 11, 28, 17)] | IP: 162.159.140.229 Domaine: www.linkedin.com MX: Non | WHOIS: LinkedIn Corporation, Créé: [datetime.datetime(2002, 11, 2, 15, 38, 11), datetime.datetime(2002, 11, 2, 15, 38, 11, tzinfo=datetime.timezone.utc)] | IP: 172.64.146.215 Domaine: www.instagram.com MX: Non | WHOIS: Instagram LLC, Créé: 2004-06-04 13:37:18 | IP: 157.240.212.174 Domaine: www.youtube.com MX: Non | WHOIS: Google LLC, Créé: [datetime.datetime(2005, 2, 15, 5, 13, 12), datetime.datetime(2005, 2, 15, 5, 13, 12, tzinfo=datetime.timezone.utc)] | IP: 142.250.200.142 Domaine: discord.gg MX: aspmx.l.google.com., aspmx2.googlemail.com., aspmx3.googlemail.com., alt1.aspmx.l.google.com., alt2.aspmx.l.google.com. | WHOIS: N/A, Créé: 26th February 2015 at 22:52:30.894 | IP: 162.159.130.234"
2025-04-26 17:51:06,Alerte de sécurité,Erreur,"[Erreur API 401] : {""error"":{""message"":""No auth credentials found"",""code"":401}}","Domaine: accounts.google.com MX: gmr-smtp-in.l.google.com., alt1.gmr-smtp-in.l.google.com., alt3.gmr-smtp-in.l.google.com., alt4.gmr-smtp-in.l.google.com., alt2.gmr-smtp-in.l.google.com. | WHOIS: Google LLC, Créé: [datetime.datetime(1997, 9, 15, 4, 0), datetime.datetime(1997, 9, 15, 7, 0, tzinfo=datetime.timezone.utc)] | IP: 64.233.166.84 Domaine: myaccount.google.com MX: Non | WHOIS: N/A, Créé: 1997-09-15 04:00:00 | IP: 74.125.71.84"
2025-04-26 17:51:25,Alerte de sécurité,Erreur,"[Erreur API 401] : {""error"":{""message"":""No auth credentials found"",""code"":401}}","Domaine: accounts.google.com MX: gmr-smtp-in.l.google.com., alt1.gmr-smtp-in.l.google.com., alt3.gmr-smtp-in.l.google.com., alt4.gmr-smtp-in.l.google.com., alt2.gmr-smtp-in.l.google.com. | WHOIS: Google LLC, Créé: [datetime.datetime(1997, 9, 15, 4, 0), datetime.datetime(1997, 9, 15, 7, 0, tzinfo=datetime.timezone.utc)] | IP: 64.233.166.84 Domaine: myaccount.google.com MX: Non | WHOIS: N/A, Créé: 1997-09-15 04:00:00 | IP: 74.125.71.84"
2025-04-26 17:51:31,Progress report! You did great 🥰,Erreur,"[Erreur API 401] : {""error"":{""message"":""No auth credentials found"",""code"":401}}",
2025-04-26 17:54:00,Alerte de sécurité,Erreur,"[Erreur API 401] : {""error"":{""message"":""No auth credentials found"",""code"":401}}","Domaine: accounts.google.com MX: alt4.gmr-smtp-in.l.google.com., gmr-smtp-in.l.google.com., alt2.gmr-smtp-in.l.google.com., alt3.gmr-smtp-in.l.google.com., alt1.gmr-smtp-in.l.google.com. | WHOIS: Google LLC, Créé: [datetime.datetime(1997, 9, 15, 4, 0), datetime.datetime(1997, 9, 15, 7, 0, tzinfo=datetime.timezone.utc)] | IP: 64.233.166.84 Domaine: myaccount.google.com MX: Non | WHOIS: N/A, Créé: 1997-09-15 04:00:00 | IP: 74.125.71.84"
2025-04-26 18:09:27,Alerte de sécurité,Erreur,"[Erreur API 401] : {""error"":{""message"":""No auth credentials found"",""code"":401}}","Domaine: accounts.google.com MX: alt3.gmr-smtp-in.l.google.com., alt4.gmr-smtp-in.l.google.com., alt2.gmr-smtp-in.l.google.com., alt1.gmr-smtp-in.l.google.com., gmr-smtp-in.l.google.com. | WHOIS: Google LLC, Créé: [datetime.datetime(1997, 9, 15, 4, 0), datetime.datetime(1997, 9, 15, 7, 0, tzinfo=datetime.timezone.utc)] | IP: 64.233.166.84 Domaine: myaccount.google.com MX: Non | WHOIS: N/A, Créé: 1997-09-15 04:00:00 | IP: 74.125.71.84"
2025-04-26 18:09:33,🐍 Welcome to Anaconda,Erreur,"[Erreur API 401] : {""error"":{""message"":""No auth credentials found"",""code"":401}}","Domaine: www.anaconda.com MX: Non | WHOIS: N/A, Créé: 1997-05-28 04:00:00 | IP: 104.16.191.158 Domaine: anaconda.cloud MX: aspmx.l.google.com., alt3.aspmx.l.google.com., alt4.aspmx.l.google.com., inbound-smtp.us-east-1.amazonaws.com., alt1.aspmx.l.google.com., alt2.aspmx.l.google.com. | WHOIS: Continuum Analytics Inc, Créé: 2016-02-17 19:55:35.331000 | IP: 104.18.36.244 Domaine: anaconda.cloud MX: alt4.aspmx.l.google.com., inbound-smtp.us-east-1.amazonaws.com., alt1.aspmx.l.google.com., alt2.aspmx.l.google.com., aspmx.l.google.com., alt3.aspmx.l.google.com. | WHOIS: Continuum Analytics Inc, Créé: 2016-02-17 19:55:35.331000 | IP: 104.18.36.244 Domaine: anaconda.cloud MX: alt4.aspmx.l.google.com., inbound-smtp.us-east-1.amazonaws.com., alt1.aspmx.l.google.com., alt2.aspmx.l.google.com., aspmx.l.google.com., alt3.aspmx.l.google.com. | WHOIS: Continuum Analytics Inc, Créé: 2016-02-17 19:55:35.331000 | IP: 104.18.36.244 Domaine: anaconda.cloud MX: alt4.aspmx.l.google.com., inbound-smtp.us-east-1.amazonaws.com., alt1.aspmx.l.google.com., alt2.aspmx.l.google.com., aspmx.l.google.com., alt3.aspmx.l.google.com. | WHOIS: Continuum Analytics Inc, Créé: 2016-02-17 19:55:35.331000 | IP: 104.18.36.244 Domaine: www.anaconda.com MX: Non | WHOIS: N/A, Créé: 1997-05-28 04:00:00 | IP: 104.16.191.158 Domaine: www.anaconda.com MX: Non | WHOIS: N/A, Créé: 1997-05-28 04:00:00 | IP: 104.16.191.158 Domaine: legal.anaconda.com MX: inbound-smtp.eu-west-1.amazonaws.com. | WHOIS: N/A, Créé: 1997-05-28 04:00:00 | IP: 104.16.191.158 Domaine: links.anaconda.com MX: Non | WHOIS: N/A, Créé: 1997-05-28 04:00:00 | IP: 34.192.59.183 Domaine: www.facebook.com MX: Non | WHOIS: Meta Platforms, Inc., Créé: 1997-03-29 05:00:00 | IP: 157.240.212.35 Domaine: twitter.com MX: alt3.aspmx.l.google.com., alt4.aspmx.l.google.com., alt1.aspmx.l.google.com., alt2.aspmx.l.google.com., aspmx.l.google.com. | WHOIS: Twitter, Inc., Créé: [datetime.datetime(2000, 1, 21, 16, 28, 17), datetime.datetime(2000, 1, 21, 11, 28, 17)] | IP: 162.159.140.229 Domaine: www.linkedin.com MX: Non | WHOIS: LinkedIn Corporation, Créé: [datetime.datetime(2002, 11, 2, 15, 38, 11), datetime.datetime(2002, 11, 2, 15, 38, 11, tzinfo=datetime.timezone.utc)] | IP: 172.64.146.215 Domaine: www.instagram.com MX: Non | WHOIS: Instagram LLC, Créé: 2004-06-04 13:37:18 | IP: 157.240.212.174 Domaine: www.youtube.com MX: Non | WHOIS: Google LLC, Créé: [datetime.datetime(2005, 2, 15, 5, 13, 12), datetime.datetime(2005, 2, 15, 5, 13, 12, tzinfo=datetime.timezone.utc)] | IP: 142.250.200.78 Domaine: discord.gg MX: aspmx3.googlemail.com., alt1.aspmx.l.google.com., alt2.aspmx.l.google.com., aspmx.l.google.com., aspmx2.googlemail.com. | WHOIS: N/A, Créé: 26th February 2015 at 22:52:30.894 | IP: 162.159.130.234"
2025-04-26 18:17:01,Alerte de sécurité,Erreur,"[Erreur API 401] : {""error"":{""message"":""No auth credentials found"",""code"":401}}","Domaine: accounts.google.com MX: alt4.gmr-smtp-in.l.google.com., alt2.gmr-smtp-in.l.google.com., alt1.gmr-smtp-in.l.google.com., gmr-smtp-in.l.google.com., alt3.gmr-smtp-in.l.google.com. | WHOIS: Google LLC, Créé: [datetime.datetime(1997, 9, 15, 4, 0), datetime.datetime(1997, 9, 15, 7, 0, tzinfo=datetime.timezone.utc)] | IP: 64.233.166.84 Domaine: myaccount.google.com MX: Non | WHOIS: Google LLC, Créé: [datetime.datetime(1997, 9, 15, 4, 0), datetime.datetime(1997, 9, 15, 7, 0, tzinfo=datetime.timezone.utc)] | IP: 74.125.71.84"
2025-04-26 18:19:48,Alerte de sécurité,Menace,"Le message présente des signaux de phishing : l'auteur de l'email prétend avoir accès à votre compte Google sans que vous soyez en mesure de le vérifier immédiatement. Les liens inclus dans le message, en particulier <https://accounts.google.com/AccountChooser?Email=elbayazadnane@gmail.com&continue=https://myaccount.google.com/alert/nt/1745681852000?rfn%3D127%26rfnc%3D1%26eid%3D9192275407639897288%26et%3D0>, peuvent être malintended et y être redirigé vers un site frauduleux. Il est important de ne jamais cliquer sur les liens dans les emails suspects. Au lieu de cela, rentrez l'adresse web de Google dans un navigateur sécurisé pour vous connecter à votre compte si vous soupçonnez un problème. Le domaine Google est connu et les emails des établissements du même nom sont généralement bien sécurisés.","Domaine: accounts.google.com MX: alt3.gmr-smtp-in.l.google.com., gmr-smtp-in.l.google.com., alt4.gmr-smtp-in.l.google.com., alt2.gmr-smtp-in.l.google.com., alt1.gmr-smtp-in.l.google.com. | WHOIS: Google LLC, Créé: [datetime.datetime(1997, 9, 15, 4, 0), datetime.datetime(1997, 9, 15, 7, 0, tzinfo=datetime.timezone.utc)] | IP: 64.233.166.84 Domaine: myaccount.google.com MX: Non | WHOIS: Google LLC, Créé: [datetime.datetime(1997, 9, 15, 4, 0), datetime.datetime(1997, 9, 15, 7, 0, tzinfo=datetime.timezone.utc)] | IP: 74.125.71.84"
2025-04-26 18:20:49,Alerte de sécurité,Menace,✅ Reconnu via hash dans la base des menaces.,"Domaine: accounts.google.com MX: alt3.gmr-smtp-in.l.google.com., alt1.gmr-smtp-in.l.google.com., gmr-smtp-in.l.google.com., alt2.gmr-smtp-in.l.google.com., alt4.gmr-smtp-in.l.google.com. | WHOIS: Google LLC, Créé: [datetime.datetime(1997, 9, 15, 4, 0), datetime.datetime(1997, 9, 15, 7, 0, tzinfo=datetime.timezone.utc)] | IP: 64.233.166.84 Domaine: myaccount.google.com MX: Non | WHOIS: Google LLC, Créé: [datetime.datetime(1997, 9, 15, 4, 0), datetime.datetime(1997, 9, 15, 7, 0, tzinfo=datetime.timezone.utc)] | IP: 74.125.71.84"
2025-04-26 18:21:00,Progress report! You did great 🥰,Sûr,"Ce message est classé 'sûr' car il ne contient pas de liens douteux, de demande d'argent, d'informations personnelles ou de signaux de phishing évidents. Cependant, si vous n'attendez pas un message youtube (ce n'est pas apparent dans le message) ou si vous ne vous attendez jamais à voir un message à ce sujet, il s'agit plus vraisemblablement d'un spam.",
2025-04-26 18:22:51,🐍 Welcome to Anaconda,Sûr,"Le message semble être envoyé depuis un domaine connu (anaconda.cloud). Il ne contient pas de lien suspect en dehors du lien vers l’application Anaconda Assistant. Le message est invitationnel et promet des fonctionnalités utiles à l’utilisateur sur cette application. Le message contient des liens vers les pages d’Anaconda inc, notamment la page de privacité et la page de désabonnement qui sont généralement partisans d'une réputation sûre.","Domaine: www.anaconda.com MX: Non | WHOIS: N/A, Créé: 1997-05-28 04:00:00 | IP: 104.16.191.158 Domaine: anaconda.cloud MX: inbound-smtp.us-east-1.amazonaws.com., alt1.aspmx.l.google.com., alt2.aspmx.l.google.com., aspmx.l.google.com., alt3.aspmx.l.google.com., alt4.aspmx.l.google.com. | WHOIS: Continuum Analytics Inc, Créé: 2016-02-17 19:55:35.331000 | IP: 172.64.151.12 Domaine: anaconda.cloud MX: inbound-smtp.us-east-1.amazonaws.com., alt1.aspmx.l.google.com., alt2.aspmx.l.google.com., aspmx.l.google.com., alt3.aspmx.l.google.com., alt4.aspmx.l.google.com. | WHOIS: Continuum Analytics Inc, Créé: 2016-02-17 19:55:35.331000 | IP: 172.64.151.12 Domaine: anaconda.cloud MX: inbound-smtp.us-east-1.amazonaws.com., alt1.aspmx.l.google.com., alt2.aspmx.l.google.com., aspmx.l.google.com., alt3.aspmx.l.google.com., alt4.aspmx.l.google.com. | WHOIS: Continuum Analytics Inc, Créé: 2016-02-17 19:55:35.331000 | IP: 172.64.151.12 Domaine: anaconda.cloud MX: inbound-smtp.us-east-1.amazonaws.com., alt1.aspmx.l.google.com., alt2.aspmx.l.google.com., aspmx.l.google.com., alt3.aspmx.l.google.com., alt4.aspmx.l.google.com. | WHOIS: Continuum Analytics Inc, Créé: 2016-02-17 19:55:35.331000 | IP: 172.64.151.12 Domaine: www.anaconda.com MX: Non | WHOIS: Redacted for Privacy Purposes, Créé: 1997-05-28 04:00:00 | IP: 104.16.191.158 Domaine: www.anaconda.com MX: Non | WHOIS: N/A, Créé: 1997-05-28 04:00:00 | IP: 104.16.191.158 Domaine: legal.anaconda.com MX: inbound-smtp.eu-west-1.amazonaws.com. | WHOIS: N/A, Créé: 1997-05-28 04:00:00 | IP: 104.16.191.158 Domaine: links.anaconda.com MX: Non | WHOIS: N/A, Créé: 1997-05-28 04:00:00 | IP: 52.2.55.114 Domaine: www.facebook.com MX: Non | WHOIS: Meta Platforms, Inc., Créé: 1997-03-29 05:00:00 | IP: 157.240.212.35 Domaine: twitter.com MX: alt4.aspmx.l.google.com., alt1.aspmx.l.google.com., alt2.aspmx.l.google.com., aspmx.l.google.com., alt3.aspmx.l.google.com. | WHOIS: Twitter, Inc., Créé: [datetime.datetime(2000, 1, 21, 16, 28, 17), datetime.datetime(2000, 1, 21, 11, 28, 17)] | IP: 172.66.0.227 Domaine: www.linkedin.com MX: Non | WHOIS: LinkedIn Corporation, Créé: [datetime.datetime(2002, 11, 2, 15, 38, 11), datetime.datetime(2002, 11, 2, 15, 38, 11, tzinfo=datetime.timezone.utc)] | IP: 172.64.146.215 Domaine: www.instagram.com MX: Non | WHOIS: Instagram LLC, Créé: 2004-06-04 13:37:18 | IP: 157.240.212.174 Domaine: www.youtube.com MX: Non | WHOIS: Google LLC, Créé: [datetime.datetime(2005, 2, 15, 5, 13, 12), datetime.datetime(2005, 2, 15, 5, 13, 12, tzinfo=datetime.timezone.utc)] | IP: 142.250.200.110 Domaine: discord.gg MX: aspmx.l.google.com., aspmx2.googlemail.com., aspmx3.googlemail.com., alt1.aspmx.l.google.com., alt2.aspmx.l.google.com. | WHOIS: N/A, Créé: 26th February 2015 at 22:52:30.894 | IP: 162.159.136.234"
